seq_id,mode,source_file,source_t,reward_sum_discounted,reward_sum_undiscounted,reward_mean,lambda_t0,lambda_mean,reward_component_t0,value_component_t0,value_t0,terminal_value,value_mean,steer_mean,gas_mean,brake_mean
271,true_heuristic_actions,data/latent/train/1781995772209_heuristic_00020.npz,29,10.649015426635742,11.530933380126953,0.7687289118766785,93.31427001953125,97.75853729248047,7.287816047668457,86.0264663696289,83.4602279663086,99.8916244506836,93.00991821289062,0.06560274213552475,0.6643745303153992,0.0007240195409394801
272,true_heuristic_actions,data/latent/train/1781975759513_heuristic_00023.npz,241,-1.3367128372192383,-1.4324642419815063,-0.09549761563539505,45.315372467041016,48.29789352416992,-0.969379186630249,46.284751892089844,57.977413177490234,52.86551284790039,50.8930778503418,0.2858435809612274,0.41405540704727173,0.04375745728611946
273,true_heuristic_actions,data/latent/train/1781995605201_heuristic_00002.npz,622,-1.6587423086166382,-1.7773360013961792,-0.11848906427621841,22.821277618408203,25.757904052734375,-1.2004507780075073,24.021726608276367,26.029399871826172,29.652156829833984,24.785707473754883,-0.9712827205657959,0.3499999940395355,0.05000000074505806
274,true_heuristic_actions,data/latent/train/1781996037878_heuristic_00049.npz,234,-1.3615596294403076,-1.453033447265625,-0.09686889499425888,52.73025894165039,55.8176155090332,-1.0049676895141602,53.7352294921875,58.253875732421875,60.25641632080078,59.43871307373047,-0.4145124554634094,0.3327273726463318,0.042881712317466736
275,true_heuristic_actions,data/latent/train/1781995734609_heuristic_00016.npz,781,2.9416232109069824,3.217952251434326,0.21453015506267548,75.23489379882812,78.95081329345703,1.901350736618042,73.33355712890625,78.4703598022461,82.64640808105469,81.00935363769531,-0.08585904538631439,0.6233296990394592,0.010978111997246742
276,true_heuristic_actions,data/latent/train/1781995954713_heuristic_00040.npz,205,-1.5372544527053833,-1.6429450511932373,-0.10952966660261154,34.642242431640625,39.96788024902344,-1.126049518585205,35.768287658691406,28.578569412231445,45.4853515625,36.02394485473633,0.9764646291732788,0.3100000023841858,0.05000000074505806
277,true_heuristic_actions,data/latent/train/1781995651476_heuristic_00007.npz,110,0.21786803007125854,0.18705379962921143,0.012470253743231297,41.350467681884766,40.15364074707031,0.3201819658279419,41.03029251098633,49.8249626159668,41.334964752197266,48.14519500732422,-0.88747239112854,0.3499999940395355,0.05000000074505806
278,true_heuristic_actions,data/latent/train/1781996000904_heuristic_00045.npz,608,-0.9686223268508911,-1.028373122215271,-0.0685582086443901,49.83850860595703,55.52555465698242,-0.7353830933570862,50.57389450073242,40.686153411865234,60.88607406616211,53.29376983642578,0.3045765161514282,0.550000011920929,0.013333333656191826
279,true_heuristic_actions,data/latent/train/1781975620542_heuristic_00008.npz,247,-1.6721889972686768,-1.792555570602417,-0.11950370669364929,6.816220283508301,7.190156936645508,-1.2073898315429688,8.023612022399902,12.02846622467041,8.395607948303223,9.242127418518066,0.8018531203269958,0.3499999940395355,0.05000000074505806
280,true_heuristic_actions,data/latent/train/1781975740977_heuristic_00021.npz,133,-1.5732531547546387,-1.6847069263458252,-0.11231379210948944,36.94314956665039,37.87621307373047,-1.1418297290802002,38.0849723815918,52.24578094482422,41.033363342285156,43.21784210205078,0.9621955752372742,0.3499999940395355,0.05000000074505806
281,true_heuristic_actions,data/latent/train/1781975583574_heuristic_00004.npz,47,12.526114463806152,13.445079803466797,0.8963386416435242,87.14598846435547,86.34678649902344,8.980376243591309,78.16560363769531,89.6690902709961,85.5796127319336,87.79191589355469,-0.08875058591365814,0.6330354809761047,0.028104908764362335
282,true_heuristic_actions,data/latent/train/1781995772209_heuristic_00020.npz,12,1.7722487449645996,1.926209568977356,0.12841397523880005,65.0821762084961,69.48780822753906,1.2238330841064453,63.858360290527344,72.89527130126953,75.14004516601562,68.48555755615234,0.07383541762828827,0.6137282252311707,0.0026294777635484934
283,true_heuristic_actions,data/latent/train/1781995642283_heuristic_00006.npz,580,0.41261765360832214,0.4414769411087036,0.029431795701384544,46.30527114868164,49.41873550415039,0.28570637106895447,46.019561767578125,44.251285552978516,52.058570861816406,51.06591796875,-0.42402225732803345,0.429999977350235,0.010000000707805157
284,true_heuristic_actions,data/latent/train/1781975795046_heuristic_00027.npz,509,0.10127536952495575,0.1777878999710083,0.011852527037262917,53.694820404052734,54.428836822509766,-0.15082725882530212,53.845638275146484,64.2557601928711,56.03364562988281,62.34968566894531,-0.7392942309379578,0.3700000047683716,0.03666666895151138
285,true_heuristic_actions,data/latent/train/1781975703598_heuristic_00017.npz,579,-1.306482195854187,-1.4076091051101685,-0.09384060651063919,48.2742919921875,49.260597229003906,-0.9208163022994995,49.195098876953125,54.51945877075195,51.65671920776367,56.67958450317383,-0.2127360701560974,0.5899999737739563,0.0
286,true_heuristic_actions,data/latent/train/1781995734609_heuristic_00016.npz,556,-0.35360538959503174,-0.3208521604537964,-0.021390143781900406,41.6181640625,40.41241455078125,-0.4433160424232483,42.061492919921875,53.08833312988281,40.25844192504883,50.878326416015625,-0.5441910028457642,0.41602736711502075,0.02818179875612259
287,true_heuristic_actions,data/latent/train/1781995633130_heuristic_00005.npz,42,10.564617156982422,11.365468978881836,0.7576979398727417,89.29981994628906,91.26624298095703,7.487301826477051,81.81250762939453,87.54095458984375,92.72879028320312,89.89644622802734,-0.0396307073533535,0.6499999761581421,0.0
288,true_heuristic_actions,data/latent/train/1781995799509_heuristic_00023.npz,211,-1.5261844396591187,-1.6368643045425415,-0.10912428796291351,38.3913459777832,40.18958282470703,-1.0982182025909424,39.489566802978516,42.93586349487305,42.972267150878906,44.599788665771484,-0.2742757797241211,0.459943562746048,0.009685109369456768
289,true_heuristic_actions,data/latent/train/1781975547656_heuristic_00000.npz,506,-1.6303374767303467,-1.746086597442627,-0.11640577018260956,31.33673095703125,32.13449478149414,-1.1826272010803223,32.519351959228516,35.65896224975586,33.391780853271484,38.205116271972656,-0.8323707580566406,0.3499999940395355,0.05000000074505806
