file,steps,return,mean_reward,min_reward,max_reward
data/latent/train/1781995883579_heuristic_00032.npz,1000,25.850340738892555,0.025850340738892554,-0.10000000149011612,6.702721118927002
data/latent/train/1781995892840_heuristic_00033.npz,1000,89.59107933938503,0.08959107933938504,-0.10000000149011612,11.052416801452637
data/latent/train/1781995902344_heuristic_00034.npz,1000,61.39240914583206,0.061392409145832064,-0.10000000149011612,6.229114055633545
data/latent/train/1781995911953_heuristic_00035.npz,1000,41.37931036949158,0.04137931036949158,-0.10000000149011612,6.796551704406738
data/latent/train/1781995918104_heuristic_00036.npz,705,-35.15409932285547,-0.04986397067071698,-100.0,8.096721649169922
data/latent/train/1781995927298_heuristic_00037.npz,1000,45.52238969504833,0.045522389695048335,-0.10000000149011612,7.362686634063721
data/latent/train/1781995936765_heuristic_00038.npz,1000,131.03448370844126,0.13103448370844126,-0.10000000149011612,6.796551704406738
data/latent/train/1781995945841_heuristic_00039.npz,1000,44.23077145218849,0.04423077145218849,-0.10000000149011612,6.310256481170654
data/latent/train/1781995954713_heuristic_00040.npz,1000,138.63636577874422,0.13863636577874422,-0.10000000149011612,7.475757598876953
data/latent/train/1781995963949_heuristic_00041.npz,1000,100.69203674793243,0.10069203674793244,-0.10000000149011612,6.820415019989014
data/latent/train/1781995973433_heuristic_00042.npz,1000,61.49067737162113,0.06149067737162113,-0.10000000149011612,6.111180305480957
data/latent/train/1781995982334_heuristic_00043.npz,1000,106.15383962541819,0.10615383962541819,-0.10000000149011612,6.05384635925293
data/latent/train/1781995991387_heuristic_00044.npz,1000,147.23246873915195,0.14723246873915197,-0.10000000149011612,7.280073642730713
data/latent/train/1781996000904_heuristic_00045.npz,1000,64.12213130295277,0.06412213130295277,-0.10000000149011612,7.53358793258667
data/latent/train/1781996010272_heuristic_00046.npz,1000,47.368422128260136,0.04736842212826014,-0.10000000149011612,6.917543888092041
data/latent/train/1781996019435_heuristic_00047.npz,1000,46.579807095229626,0.046579807095229624,-0.10000000149011612,6.414658069610596
data/latent/train/1781996028648_heuristic_00048.npz,1000,115.75341771543026,0.11575341771543025,-0.10000000149011612,6.74931526184082
data/latent/train/1781996037878_heuristic_00049.npz,1000,-9.420292735099792,-0.009420292735099792,-0.10000000149011612,7.146376609802246
