rollout_id,source_file,source_t,horizon,discounted_return,undiscounted_return,mean_reward,max_reward,min_reward,steer_mean,gas_mean,brake_mean,steer_abs_gt_09_frac,gas_gt_095_frac,brake_lt_005_frac
115,data/latent/train/1781996136517_random_00004.npz,661,300,63.18198776245117,176.96890258789062,0.5898963809013367,1.7628121376037598,-0.09235906600952148,-0.06760554015636444,0.9999971389770508,1.938144436053335e-07,0.1066666692495346,1.0,1.0
116,data/latent/train/1781975547656_heuristic_00000.npz,453,300,18.728670120239258,75.02000427246094,0.2500666677951813,0.8381369113922119,-0.11781966686248779,0.08267412334680557,0.9999998211860657,2.4437904144747336e-08,0.03333333507180214,1.0,1.0
117,data/latent/train/1781995781052_heuristic_00021.npz,12,300,42.67777633666992,110.1663589477539,0.3672212064266205,0.9342226982116699,-0.030773643404245377,0.09505245834589005,1.0,3.218650945768786e-08,0.05666666850447655,1.0,1.0
118,data/latent/train/1781995586132_heuristic_00000.npz,38,300,68.47185516357422,153.377685546875,0.5112589001655579,1.272383451461792,-0.04318845644593239,0.08215702325105667,1.0,6.318092005130893e-08,0.023333333432674408,1.0,1.0
119,data/latent/train/1781996136517_random_00004.npz,938,300,0.7639486193656921,66.80533599853516,0.22268442809581757,2.1238808631896973,-0.10333871841430664,0.169921875,0.9972095489501953,1.5068054608491366e-06,0.1666666716337204,0.9766666889190674,1.0
120,data/latent/train/1781995697152_heuristic_00012.npz,323,300,31.44379234313965,136.5320587158203,0.45510685443878174,1.0861775875091553,-0.11458420753479004,0.13058273494243622,0.9999766945838928,4.2905409713966947e-07,0.05999999865889549,1.0,1.0
121,data/latent/train/1781995651476_heuristic_00007.npz,477,300,75.2422866821289,183.36500549316406,0.6112167835235596,1.7458217144012451,-0.10256612300872803,0.11899532377719879,0.999987781047821,4.380941334147792e-07,0.04333333298563957,1.0,1.0
122,data/latent/train/1781995845712_heuristic_00028.npz,838,300,22.331466674804688,94.13269805908203,0.3137756288051605,1.0299382209777832,-0.055888060480356216,0.05741032212972641,0.9999954104423523,5.558133011618338e-07,0.029999999329447746,1.0,1.0
123,data/latent/train/1781996068634_forward_00009.npz,13,300,67.56553649902344,157.07176208496094,0.5235725045204163,1.4116616249084473,-0.04954445734620094,0.06524307280778885,1.0,3.1590460025654465e-08,0.03333333507180214,1.0,1.0
124,data/latent/train/1781995725381_heuristic_00015.npz,971,300,11.813149452209473,80.00941467285156,0.26669806241989136,1.2368040084838867,-0.11902749538421631,0.021617062389850616,0.999970018863678,7.828077031035718e-08,0.10000000149011612,1.0,1.0
125,data/latent/train/1781996064269_forward_00007.npz,165,300,38.93317794799805,98.41600036621094,0.32805335521698,1.3640801906585693,-0.11289215087890625,0.07819554209709167,1.0,3.467003395485335e-08,0.07000000029802322,1.0,1.0
126,data/latent/train/1781996049295_forward_00000.npz,24,300,51.03993606567383,118.45240020751953,0.39484137296676636,0.9741595387458801,-0.035128120332956314,0.08053044974803925,1.0,5.4736933208232585e-08,0.029999999329447746,1.0,1.0
127,data/latent/train/1781996076735_forward_00013.npz,16,300,59.98454284667969,132.09959411621094,0.44033193588256836,1.2229559421539307,-0.027104023844003677,0.07612116634845734,0.9999998807907104,3.546476534665999e-08,0.03333333507180214,1.0,1.0
128,data/latent/train/1781996057994_forward_00004.npz,190,300,28.959095001220703,84.95426177978516,0.283180832862854,1.1822373867034912,-0.1110084056854248,0.0807640552520752,1.0,3.1292437085994607e-08,0.08666666597127914,1.0,1.0
129,data/latent/train/1781996064269_forward_00007.npz,128,300,39.48371505737305,108.22858428955078,0.3607618808746338,0.9123848676681519,-0.08477699756622314,0.06299810856580734,0.9999998807907104,1.9470849821345837e-08,0.09000000357627869,1.0,1.0
130,data/latent/train/1781996153432_random_00006.npz,434,300,55.149864196777344,157.27879333496094,0.5242626070976257,2.5558242797851562,-0.08347225189208984,-0.007473573088645935,0.9999756813049316,6.953874986947994e-08,0.08666666597127914,1.0,1.0
131,data/latent/train/1781975657159_heuristic_00012.npz,404,300,0.5260289311408997,42.73277282714844,0.14244256913661957,2.359499216079712,-0.11985039710998535,0.30899980664253235,0.9999983906745911,7.500250944758591e-07,0.17000000178813934,1.0,1.0
132,data/latent/train/1781995827249_heuristic_00026.npz,80,300,44.681549072265625,108.95973205566406,0.3631991446018219,1.6170806884765625,-0.06403625011444092,0.027746111154556274,0.9999991059303284,4.7584375550968616e-08,0.046666666865348816,1.0,1.0
133,data/latent/train/1781975795046_heuristic_00027.npz,586,300,37.55717468261719,120.0284194946289,0.4000947177410126,1.3659946918487549,-0.06287944316864014,0.09633495658636093,0.999999463558197,3.900130707279459e-07,0.08666666597127914,1.0,1.0
134,data/latent/train/1781975740977_heuristic_00021.npz,920,300,-10.157987594604492,-31.679338455200195,-0.10559780150651932,-0.08031487464904785,-0.11651527881622314,-0.13333576917648315,0.9999977350234985,5.923708386035287e-07,0.03999999910593033,1.0,1.0
135,data/latent/train/1781975547656_heuristic_00000.npz,843,300,15.027152061462402,67.16535186767578,0.22388450801372528,1.0645949840545654,-0.11917436122894287,0.2243015021085739,0.9990978837013245,8.616844979769667e-07,0.05999999865889549,1.0,1.0
136,data/latent/train/1781996179284_random_00009.npz,511,300,48.29926300048828,133.61253356933594,0.44537511467933655,1.1138641834259033,-0.11040759086608887,-0.18988777697086334,0.999956488609314,5.096197241982736e-08,0.08666666597127914,1.0,1.0
137,data/latent/train/1781996221488_random_00014.npz,413,300,43.515872955322266,85.25129699707031,0.28417107462882996,2.5036675930023193,-0.10745716094970703,0.27989131212234497,0.9971010088920593,4.214545242575696e-06,0.23333333432674408,0.9766666889190674,1.0
138,data/latent/train/1781975556701_heuristic_00001.npz,869,300,11.945964813232422,73.8919448852539,0.24630646407604218,1.159555435180664,-0.09345495700836182,0.07983143627643585,0.9992923736572266,1.3268987686387845e-06,0.17000000178813934,1.0,1.0
139,data/latent/train/1781996066462_forward_00008.npz,94,300,12.904816627502441,71.20344543457031,0.23734481632709503,0.8201196193695068,-0.10636484622955322,0.06596118956804276,0.9999998807907104,1.5298525113394135e-08,0.04333333298563957,1.0,1.0
140,data/latent/train/1781995678845_heuristic_00010.npz,819,300,16.9281005859375,72.67228698730469,0.24224098026752472,0.8003543615341187,-0.11756300926208496,0.043075550347566605,0.9999998807907104,3.258387337723434e-08,0.07999999821186066,1.0,1.0
141,data/latent/train/1781995808764_heuristic_00024.npz,698,300,42.19644546508789,104.06693267822266,0.34688982367515564,0.9497793316841125,-0.035872820764780045,0.13863472640514374,0.999964714050293,1.8179417082819782e-08,0.09333333373069763,1.0,1.0
142,data/latent/train/1781995725381_heuristic_00015.npz,108,300,55.77661895751953,119.51116180419922,0.39837050437927246,1.5510294437408447,-0.036401037126779556,0.10105960816144943,0.9999998807907104,1.5139579545575543e-07,0.05000000074505806,1.0,1.0
143,data/latent/train/1781996060196_forward_00005.npz,68,300,49.22763442993164,104.56370544433594,0.3485456705093384,1.3114705085754395,-0.05827176943421364,0.05783997103571892,0.9999998807907104,2.4835268064293814e-08,0.06333333253860474,1.0,1.0
144,data/latent/train/1781995991387_heuristic_00044.npz,978,300,45.02311325073242,126.48896026611328,0.4216298460960388,1.4102199077606201,-0.08445346355438232,-0.00855559203773737,0.9999024271965027,3.918011941550503e-07,0.23666666448116302,1.0,1.0
145,data/latent/train/1781995734609_heuristic_00016.npz,47,300,44.489501953125,95.40045166015625,0.31800150871276855,1.3816490173339844,-0.10767912864685059,0.11504858732223511,1.0,5.9207280855844147e-08,0.0533333346247673,1.0,1.0
146,data/latent/train/1781995874538_heuristic_00031.npz,312,300,14.557937622070312,68.12385559082031,0.22707952558994293,1.8056919574737549,-0.11076033115386963,0.24537856876850128,0.9999546408653259,5.433956928868611e-08,0.1133333370089531,1.0,1.0
147,data/latent/train/1781995614740_heuristic_00003.npz,25,300,66.20700073242188,145.2258758544922,0.4840862452983856,1.1981496810913086,-0.08171188831329346,0.08202089369297028,0.9999995827674866,4.629293925972888e-08,0.04333333298563957,1.0,1.0
148,data/latent/train/1781995973433_heuristic_00042.npz,992,300,23.100332260131836,69.89723205566406,0.23299077153205872,0.8025751113891602,-0.11762678623199463,0.1707654446363449,0.9999998807907104,5.2551428098013275e-08,0.04333333298563957,1.0,1.0
149,data/latent/train/1781975565096_heuristic_00002.npz,966,300,10.998421669006348,70.28102111816406,0.23427005112171173,0.9946616291999817,-0.11416256427764893,0.14717577397823334,0.9999772906303406,3.923972613506521e-08,0.1899999976158142,1.0,1.0
150,data/latent/train/1781995586132_heuristic_00000.npz,537,300,21.743789672851562,83.75810241699219,0.2791936695575714,1.0904395580291748,-0.11896038055419922,0.05807146802544594,0.9999994039535522,5.821387105697795e-08,0.036666665226221085,1.0,1.0
151,data/latent/train/1781975684660_heuristic_00015.npz,989,300,51.287635803222656,112.31807708740234,0.37439364194869995,1.2308800220489502,-0.046729687601327896,0.06050511822104454,0.9999998807907104,4.1325886712684223e-08,0.04333333298563957,1.0,1.0
152,data/latent/train/1781995790154_heuristic_00022.npz,294,300,20.937332153320312,101.47750854492188,0.33825838565826416,1.9444866180419922,-0.11869621276855469,0.26363420486450195,0.9999784231185913,1.3158718275008141e-06,0.07666666805744171,1.0,1.0
153,data/latent/train/1781996070175_forward_00010.npz,11,300,38.27968978881836,109.36705017089844,0.36455681920051575,1.1752943992614746,-0.1084061861038208,0.09174281358718872,0.9999998807907104,3.079573218656151e-08,0.05000000074505806,1.0,1.0
154,data/latent/train/1781996062126_forward_00006.npz,135,300,11.53227424621582,59.162315368652344,0.19720768928527832,0.6215887069702148,-0.10934937000274658,0.06630119681358337,0.9999998807907104,1.658995962827703e-08,0.09666666388511658,1.0,1.0
155,data/latent/train/1781995865173_heuristic_00030.npz,245,300,31.678943634033203,92.78428649902344,0.30928099155426025,0.9978922009468079,-0.10907423496246338,0.1010570228099823,1.0,2.135833021554845e-08,0.0533333346247673,1.0,1.0
156,data/latent/train/1781975731978_heuristic_00020.npz,376,300,7.886985778808594,87.22195434570312,0.29073983430862427,2.518737554550171,-0.11999702453613281,0.17841802537441254,0.9999789595603943,1.449386246576978e-07,0.23999999463558197,1.0,1.0
157,data/latent/train/1781972431993_00004.npz,385,300,52.6514892578125,125.53026580810547,0.4184342324733734,2.8759279251098633,-0.11102175712585449,0.20430466532707214,0.9998059868812561,2.3151437744672876e-06,0.12666666507720947,1.0,1.0
158,data/latent/train/1781996055450_forward_00003.npz,218,300,28.884504318237305,47.71574020385742,0.15905247628688812,0.8984764814376831,-0.11995100975036621,0.2413305640220642,0.9999851584434509,2.0076831219739688e-07,0.1133333370089531,1.0,1.0
159,data/latent/train/1781975684660_heuristic_00015.npz,764,300,39.15535354614258,104.16499328613281,0.3472166359424591,1.116142749786377,-0.08870565891265869,0.044055644422769547,1.0,2.086162531611535e-08,0.06666667014360428,1.0,1.0
160,data/latent/train/1781975565096_heuristic_00002.npz,555,300,1.4763920307159424,53.927059173583984,0.17975686490535736,1.288630485534668,-0.11426436901092529,0.29765188694000244,0.9999908208847046,3.516673885428645e-08,0.15333333611488342,1.0,1.0
161,data/latent/train/1781995725381_heuristic_00015.npz,590,300,33.725276947021484,129.64634704589844,0.43215447664260864,2.1402626037597656,-0.11528050899505615,0.17011313140392303,0.9999498724937439,4.013379495404479e-08,0.1733333319425583,1.0,1.0
162,data/latent/train/1781975684660_heuristic_00015.npz,356,300,-9.689055442810059,-24.236669540405273,-0.08078889548778534,0.7715592384338379,-0.1160891056060791,-0.010373826138675213,0.9999975562095642,1.430114139111538e-06,0.036666665226221085,1.0,1.0
163,data/latent/train/1781972413766_00002.npz,643,300,77.9901351928711,181.4962921142578,0.6049876809120178,2.1332528591156006,-0.08920764923095703,0.04327545687556267,0.999998152256012,6.069739555414344e-08,0.06666667014360428,1.0,1.0
164,data/latent/train/1781995808764_heuristic_00024.npz,633,300,85.37638854980469,205.89346313476562,0.686311662197113,2.405625343322754,-0.11242794990539551,0.04267343133687973,1.0,1.5199184133507515e-08,0.1433333307504654,1.0,1.0
165,data/latent/train/1781995982334_heuristic_00043.npz,363,300,6.436455249786377,68.08501434326172,0.22695007920265198,0.8017332553863525,-0.11500656604766846,0.1440308690071106,0.9999801516532898,3.109375512622137e-08,0.1666666716337204,1.0,1.0
166,data/latent/train/1781975804219_heuristic_00028.npz,353,300,29.82176971435547,94.48921203613281,0.3149639964103699,2.0351927280426025,-0.11873936653137207,0.22695544362068176,0.9999904632568359,2.3742517285540998e-08,0.12666666507720947,1.0,1.0
167,data/latent/train/1781995669694_heuristic_00009.npz,10,300,41.587459564208984,117.02239990234375,0.3900747299194336,1.4734430313110352,-0.08293759822845459,0.06227243319153786,0.9999908208847046,2.4537245124633955e-08,0.05999999865889549,1.0,1.0
168,data/latent/train/1781996088237_forward_00018.npz,129,300,34.68516159057617,91.70295715332031,0.30567651987075806,1.1175413131713867,-0.10125017166137695,0.07355983555316925,0.9999998807907104,2.314646962986444e-08,0.07333333045244217,1.0,1.0
169,data/latent/train/1781996195874_random_00011.npz,462,300,49.464107513427734,145.34327697753906,0.48447757959365845,1.3869209289550781,-0.09073805809020996,-0.003170653944835067,0.9999726414680481,3.476937493473997e-08,0.09000000357627869,1.0,1.0
170,data/latent/train/1781996204522_random_00012.npz,427,300,66.3213119506836,198.41867065429688,0.6613955497741699,2.7379560470581055,-0.09898138046264648,0.18453791737556458,0.9999974370002747,4.184246051863738e-07,0.12333333492279053,1.0,1.0
171,data/latent/train/1781995845712_heuristic_00028.npz,159,300,-7.775114059448242,1.521331787109375,0.005071108229458332,0.7917226552963257,-0.12013447284698486,0.24398671090602875,0.9999664425849915,4.2259694055246655e-07,0.23666666448116302,1.0,1.0
172,data/latent/train/1781996062126_forward_00006.npz,62,300,53.66019821166992,111.59130096435547,0.3719710409641266,1.4392547607421875,-0.10621702671051025,0.05142279714345932,0.9999998807907104,2.4437904144747336e-08,0.07999999821186066,1.0,1.0
173,data/latent/train/1781996081424_forward_00015.npz,173,300,24.231029510498047,76.60441589355469,0.2553480863571167,0.853514552116394,-0.11739873886108398,0.06701306998729706,1.0,2.5232633760197132e-08,0.09333333373069763,1.0,1.0
174,data/latent/train/1781996070175_forward_00010.npz,76,300,48.56632995605469,117.99372863769531,0.3933124244213104,1.3970155715942383,-0.11263298988342285,0.13193252682685852,0.9999998807907104,7.569789772787772e-08,0.03999999910593033,1.0,1.0
175,data/latent/train/1781996085926_forward_00017.npz,64,300,65.80470275878906,136.67901611328125,0.4555967152118683,1.9039669036865234,-0.10534954071044922,0.09104038029909134,0.9999998807907104,2.831220591303918e-08,0.05999999865889549,1.0,1.0
176,data/latent/train/1781996028648_heuristic_00048.npz,984,300,11.902902603149414,80.5400161743164,0.2684667110443115,1.249182939529419,-0.1088324785232544,0.0014683629851788282,0.9999998211860657,1.1324882365215672e-08,0.0833333358168602,1.0,1.0
177,data/latent/train/1781995669694_heuristic_00009.npz,120,300,32.11105728149414,90.31893157958984,0.30106309056282043,1.318786859512329,-0.10180652141571045,0.07662992179393768,0.9999991655349731,1.2914339819758425e-08,0.10333333164453506,1.0,1.0
178,data/latent/train/1781996010272_heuristic_00046.npz,420,300,11.949163436889648,52.27254867553711,0.1742418110370636,0.5919653177261353,-0.09582769870758057,0.13072586059570312,0.9999989867210388,9.626150188069005e-08,0.05000000074505806,1.0,1.0
179,data/latent/train/1781975620542_heuristic_00008.npz,196,300,16.270645141601562,74.48020935058594,0.2482673078775406,1.6620447635650635,-0.11845433712005615,0.0804426446557045,0.9999946355819702,1.907348590179936e-08,0.1366666704416275,1.0,1.0
180,data/latent/train/1781975638980_heuristic_00010.npz,555,300,27.729833602905273,94.32520294189453,0.3144173324108124,1.4191462993621826,-0.07977604866027832,0.10110984742641449,0.9999983906745911,5.306800403559464e-07,0.07000000029802322,1.0,1.0
181,data/latent/train/1781996037878_heuristic_00049.npz,861,300,4.7717790603637695,10.308640480041504,0.03436213731765747,1.1922581195831299,-0.11910820007324219,0.3031662404537201,0.9989538788795471,7.375677341769915e-06,0.18333333730697632,1.0,1.0
182,data/latent/train/1781972395073_00000.npz,30,300,32.863731384277344,106.91890716552734,0.3563963770866394,0.9031367301940918,-0.0986403226852417,0.08378943055868149,1.0,4.8180421430288334e-08,0.02666666731238365,1.0,1.0
183,data/latent/train/1781975574208_heuristic_00003.npz,778,300,13.24258041381836,62.29935836791992,0.20766453444957733,0.736872673034668,-0.11338293552398682,0.12726052105426788,0.9999998807907104,4.649162121950212e-08,0.03999999910593033,1.0,1.0
184,data/latent/train/1781995911953_heuristic_00035.npz,965,300,3.2796404361724854,54.9370231628418,0.1831233948469162,1.0933635234832764,-0.11518144607543945,0.13780610263347626,0.9999979734420776,2.582867963951685e-08,0.04333333298563957,1.0,1.0
185,data/latent/train/1781975547656_heuristic_00000.npz,105,300,44.50645446777344,97.93681335449219,0.32645606994628906,1.0523545742034912,-0.02721274271607399,0.08763435482978821,1.0,4.5299529460862686e-08,0.0533333346247673,1.0,1.0
186,data/latent/train/1781996062126_forward_00006.npz,66,300,54.61221694946289,115.65931701660156,0.3855310082435608,1.555729627609253,-0.09855365753173828,0.02669479325413704,0.9999998807907104,2.304712864997782e-08,0.08666666597127914,1.0,1.0
187,data/latent/train/1781996057994_forward_00004.npz,201,300,31.00596809387207,89.54934692382812,0.2984978258609772,1.024970531463623,-0.0952749252319336,0.06731899082660675,1.0,2.781550101360608e-08,0.10999999940395355,1.0,1.0
188,data/latent/train/1781975620542_heuristic_00008.npz,472,300,6.35242223739624,58.959754943847656,0.19653251767158508,1.0157322883605957,-0.11928713321685791,0.11806130409240723,0.9999611377716064,1.2814998839871805e-08,0.1733333319425583,1.0,1.0
189,data/latent/train/1781975592337_heuristic_00005.npz,257,300,10.17398738861084,82.49126434326172,0.2749708592891693,1.1935570240020752,-0.1203770637512207,0.14645439386367798,0.9999992847442627,4.7981739470515095e-08,0.1733333319425583,1.0,1.0
190,data/latent/train/1781975767951_heuristic_00024.npz,375,300,11.633349418640137,118.57550811767578,0.39525166153907776,1.8261833190917969,-0.11901640892028809,-0.04574086144566536,0.9999910593032837,8.255243244548183e-08,0.0833333358168602,1.0,1.0
191,data/latent/train/1781996057994_forward_00004.npz,274,300,80.97020721435547,329.8581237792969,1.09952712059021,4.029252052307129,-0.11699032783508301,0.45526230335235596,0.9996628761291504,1.3132890330780356e-07,0.4399999976158142,1.0,1.0
192,data/latent/train/1781996088237_forward_00018.npz,178,300,28.713027954101562,85.29571533203125,0.2843190133571625,1.0921318531036377,-0.11371183395385742,0.06520960479974747,1.0,2.6822089438383045e-08,0.0833333358168602,1.0,1.0
193,data/latent/train/1781975547656_heuristic_00000.npz,606,300,41.95461654663086,118.64114379882812,0.3954704701900482,1.0472919940948486,-0.07493531703948975,0.050998423248529434,0.9999995827674866,3.308057827666744e-08,0.029999999329447746,1.0,1.0
194,data/latent/train/1781995799509_heuristic_00023.npz,10,300,38.55656814575195,103.16630554199219,0.34388768672943115,1.4734339714050293,-0.036901358515024185,0.0694723129272461,0.9999984502792358,2.2351741790771484e-08,0.06666667014360428,1.0,1.0
195,data/latent/train/1781995945841_heuristic_00039.npz,95,300,47.679134368896484,100.62324523925781,0.33541080355644226,1.5222694873809814,-0.06453704833984375,0.07416146993637085,0.9999998807907104,3.4272670035306874e-08,0.07000000029802322,1.0,1.0
196,data/latent/train/1781995892840_heuristic_00033.npz,963,300,-7.216488361358643,7.456031799316406,0.02485344000160694,1.1235394477844238,-0.11734938621520996,0.2664385735988617,0.9999963641166687,1.1011958349627093e-06,0.09000000357627869,1.0,1.0
197,data/latent/train/1781996060196_forward_00005.npz,176,300,37.67840576171875,104.70270538330078,0.3490090072154999,0.9444711208343506,-0.06519615650177002,0.05956272780895233,1.0,2.2947787670091202e-08,0.0833333358168602,1.0,1.0
198,data/latent/train/1781975592337_heuristic_00005.npz,267,300,4.000316619873047,40.73856735229492,0.1357952207326889,0.7428398132324219,-0.12028586864471436,0.23905141651630402,0.9999977350234985,4.27166604310969e-08,0.2566666603088379,1.0,1.0
199,data/latent/train/1781996076735_forward_00013.npz,172,300,26.70937728881836,83.23982238769531,0.2774660885334015,0.7006232738494873,-0.06527101993560791,0.0721220150589943,1.0,2.2947787670091202e-08,0.09333333373069763,1.0,1.0
200,data/latent/train/1781975731978_heuristic_00020.npz,127,300,29.78556251525879,95.72969055175781,0.31909891963005066,0.9554334282875061,-0.06658101081848145,0.15199138224124908,0.999999463558197,5.2750110057786515e-08,0.036666665226221085,1.0,1.0
201,data/latent/train/1781995715968_heuristic_00014.npz,279,300,30.976680755615234,96.1654281616211,0.32055139541625977,1.2339584827423096,-0.11112689971923828,0.12378308922052383,0.9999998807907104,2.2153059830998245e-08,0.06666667014360428,1.0,1.0
202,data/latent/train/1781995827249_heuristic_00026.npz,762,300,3.8058950901031494,52.50405502319336,0.17501352727413177,1.5142340660095215,-0.11955976486206055,0.18940629065036774,0.999996542930603,3.822744019998936e-06,0.05666666850447655,1.0,1.0
203,data/latent/train/1781975611090_heuristic_00007.npz,228,300,15.796395301818848,85.05416870117188,0.2835139036178589,1.0249226093292236,-0.10903656482696533,0.10955338925123215,0.9999997019767761,2.314646962986444e-08,0.04333333298563957,1.0,1.0
204,data/latent/train/1781995753128_heuristic_00018.npz,557,300,15.733857154846191,66.01164245605469,0.22003880143165588,1.0311377048492432,-0.11216962337493896,0.09812534600496292,0.9999998211860657,1.2814998839871805e-08,0.046666666865348816,1.0,1.0
205,data/latent/train/1781995827249_heuristic_00026.npz,97,300,9.772469520568848,60.1548957824707,0.20051631331443787,0.8854321241378784,-0.10569369792938232,0.12807603180408478,0.9999998211860657,1.7881394143159923e-08,0.046666666865348816,1.0,1.0
206,data/latent/train/1781996238438_random_00016.npz,348,300,31.29762077331543,107.9137954711914,0.3597126305103302,1.2131953239440918,-0.1039499044418335,0.06570318341255188,1.0,8.553266184208042e-08,0.023333333432674408,1.0,1.0
207,data/latent/train/1781996010272_heuristic_00046.npz,62,300,48.675254821777344,119.08041381835938,0.39693474769592285,1.3110876083374023,-0.06934678554534912,-0.08066025376319885,0.9999995827674866,5.424022830879949e-08,0.11999999731779099,1.0,1.0
208,data/latent/train/1781995781052_heuristic_00021.npz,679,300,20.45134162902832,102.76191711425781,0.3425396978855133,1.1159031391143799,-0.09824347496032715,0.06060214340686798,1.0,1.639127766850379e-08,0.023333333432674408,1.0,1.0
209,data/latent/train/1781972413766_00002.npz,549,300,29.270524978637695,100.35739135742188,0.33452463150024414,1.0252556800842285,-0.09865987300872803,0.057977091521024704,0.9999998211860657,5.0266582007907346e-08,0.046666666865348816,1.0,1.0
210,data/latent/train/1781995892840_heuristic_00033.npz,102,300,42.236900329589844,95.12774658203125,0.31709253787994385,1.1677308082580566,-0.01747143641114235,0.06802365928888321,0.9999998807907104,2.6424725518836567e-08,0.06333333253860474,1.0,1.0
211,data/latent/train/1781975776928_heuristic_00025.npz,981,300,16.24822998046875,69.05359649658203,0.2301786243915558,0.8271633386611938,-0.10467445850372314,0.06876067817211151,0.9999622702598572,2.111991221909193e-07,0.1733333319425583,1.0,1.0
212,data/latent/train/1781972395073_00000.npz,313,300,40.235450744628906,118.26588439941406,0.39421960711479187,1.4136652946472168,-0.09795916080474854,0.06147913634777069,0.9999998211860657,2.901752793604828e-07,0.05999999865889549,1.0,1.0
213,data/latent/train/1781996187436_random_00010.npz,402,300,61.224517822265625,131.43209838867188,0.4381069839000702,1.5195281505584717,-0.10064709186553955,0.12637022137641907,0.9999997019767761,1.226862309522403e-07,0.02666666731238365,1.0,1.0
214,data/latent/train/1781995918104_heuristic_00036.npz,583,300,25.313955307006836,109.1833724975586,0.36394456028938293,1.1409056186676025,-0.117867112159729,0.35501784086227417,0.9999913573265076,8.672476070614721e-08,0.3799999952316284,1.0,1.0
215,data/latent/train/1781975675666_heuristic_00014.npz,553,300,22.01251792907715,60.33983612060547,0.20113275945186615,0.8659495115280151,-0.10883104801177979,0.21489779651165009,0.9999444484710693,1.0609626599489275e-07,0.36666667461395264,1.0,1.0
216,data/latent/train/1781996153432_random_00006.npz,773,300,21.14857292175293,36.547645568847656,0.12182547152042389,0.754204511642456,-0.10997998714447021,0.18629799783229828,0.9999727606773376,2.1159648611046578e-07,0.28999999165534973,1.0,1.0
217,data/latent/train/1781995725381_heuristic_00015.npz,980,300,3.6804819107055664,37.95583724975586,0.12651947140693665,0.9601743817329407,-0.11866724491119385,0.1516561061143875,0.9999978542327881,5.990266771505048e-08,0.06333333253860474,1.0,1.0
218,data/latent/train/1781975638980_heuristic_00010.npz,559,300,33.34783935546875,120.18806457519531,0.40062686800956726,1.7529242038726807,-0.08986330032348633,0.10201962292194366,0.9999896287918091,5.856156235495291e-07,0.05999999865889549,1.0,1.0
219,data/latent/train/1781995963949_heuristic_00041.npz,184,300,29.19085693359375,89.42364501953125,0.29807883501052856,0.969504177570343,-0.10050857067108154,0.0736241415143013,0.9999991655349731,7.083018971343336e-08,0.05666666850447655,1.0,1.0
220,data/latent/train/1781975795046_heuristic_00027.npz,996,300,12.367968559265137,61.358436584472656,0.20452813804149628,0.6923693418502808,-0.08977615833282471,0.09547930210828781,0.9999998807907104,5.692243476573822e-08,0.0533333346247673,1.0,1.0
221,data/latent/train/1781975638980_heuristic_00010.npz,610,300,57.313453674316406,121.92124938964844,0.40640419721603394,1.513237476348877,-0.03143346682190895,0.051178812980651855,0.9999998807907104,1.466274284211977e-07,0.04333333298563957,1.0,1.0
222,data/latent/train/1781996221488_random_00014.npz,45,300,32.54994583129883,96.33454895019531,0.3211151361465454,1.0699756145477295,-0.09383499622344971,0.09549695253372192,0.9999998211860657,5.2352746138240036e-08,0.0533333346247673,1.0,1.0
223,data/latent/train/1781975547656_heuristic_00000.npz,501,300,3.765759229660034,60.221466064453125,0.20073820650577545,1.5446341037750244,-0.12007439136505127,0.3529948592185974,0.9999828338623047,1.1136134503431094e-07,0.3199999928474426,1.0,1.0
224,data/latent/train/1781996088237_forward_00018.npz,147,300,30.03720474243164,81.37389373779297,0.2712463140487671,0.9586828351020813,-0.023661140352487564,0.08280354738235474,0.9999998807907104,2.106030727588859e-08,0.07666666805744171,1.0,1.0
225,data/latent/train/1781995855626_heuristic_00029.npz,254,300,19.838916778564453,83.78826904296875,0.2792942225933075,0.8302861452102661,-0.11668670177459717,0.08724167197942734,0.9999998807907104,2.4537245124633955e-08,0.046666666865348816,1.0,1.0
226,data/latent/train/1781995715968_heuristic_00014.npz,614,300,0.7724460363388062,38.498779296875,0.12832924723625183,0.8218379020690918,-0.11915290355682373,0.19243352115154266,0.9999666213989258,1.8020470804458455e-07,0.11666666716337204,1.0,1.0
227,data/latent/train/1781975592337_heuristic_00005.npz,110,300,56.78036880493164,135.0607147216797,0.4502023756504059,1.30220627784729,-0.04678178206086159,0.0294715017080307,1.0,7.708867144629039e-08,0.05666666850447655,1.0,1.0
228,data/latent/train/1781995707003_heuristic_00013.npz,792,300,1.486580729484558,28.657251358032227,0.09552416950464249,1.0138750076293945,-0.11668586730957031,0.26009780168533325,0.9999648928642273,5.9604643443123e-10,0.273333340883255,1.0,1.0
229,data/latent/train/1781975694262_heuristic_00016.npz,635,300,35.541412353515625,110.32154083251953,0.3677384853363037,1.134812355041504,-0.1113886833190918,0.08237021416425705,0.9999998211860657,1.1612971917429604e-07,0.06333333253860474,1.0,1.0
230,data/latent/train/1781995991387_heuristic_00044.npz,256,300,2.416693687438965,77.90973663330078,0.25969910621643066,1.3351843357086182,-0.11925232410430908,0.29591894149780273,0.9999989867210388,1.7424424925138737e-07,0.2933333218097687,1.0,1.0
231,data/latent/train/1781975694262_heuristic_00016.npz,927,300,-5.654746055603027,-21.74611473083496,-0.07248703390359879,0.29808104038238525,-0.11959302425384521,0.03965360298752785,0.9999876022338867,1.2660026413868763e-06,0.03999999910593033,1.0,1.0
