seq_id,value_start,value_actor_final,steer,gas,brake,value_dataset_like_final,delta_actor,delta_dataset_like
191,64.51593780517578,72.9634780883789,0.40038207173347473,0.9999967813491821,0.0,63.0934944152832,8.447540283203125,-1.4224433898925781
192,44.77695083618164,54.53248977661133,-1.0,0.9995344877243042,5.2094459533691406e-05,40.85860061645508,9.755538940429688,-3.9183502197265625
193,45.68160629272461,54.19626998901367,0.8917616605758667,0.9999858140945435,0.0,47.35143280029297,8.514663696289062,1.6698265075683594
194,58.14754104614258,53.882694244384766,0.30759909749031067,0.9999983310699463,0.0,47.814205169677734,-4.2648468017578125,-10.333335876464844
195,59.346435546875,50.771663665771484,0.9974033236503601,0.999610960483551,9.5367431640625e-07,48.46664810180664,-8.574771881103516,-10.87978744506836
196,76.78243255615234,81.30007934570312,-0.9999145269393921,0.9999644756317139,2.086162567138672e-07,57.156951904296875,4.517646789550781,-19.62548065185547
197,53.9861946105957,66.21501159667969,0.6425912976264954,0.9999967813491821,0.0,58.26304626464844,12.228816986083984,4.276851654052734
198,57.2631721496582,55.214420318603516,0.22345800697803497,0.9999995231628418,0.0,55.112815856933594,-2.0487518310546875,-2.1503562927246094
199,84.98865509033203,84.86954498291016,-0.042751897126436234,0.999998927116394,0.0,74.08132934570312,-0.119110107421875,-10.907325744628906
200,56.381839752197266,67.571044921875,-0.4694085419178009,0.9999955892562866,0.0,67.1234359741211,11.189205169677734,10.741596221923828
201,31.610197067260742,44.03323745727539,0.9834511876106262,0.9999915361404419,0.0,37.098114013671875,12.423040390014648,5.487916946411133
202,75.23591613769531,66.20856475830078,0.9956441521644592,0.9973226189613342,2.7745962142944336e-05,51.27105712890625,-9.027351379394531,-23.964859008789062
203,44.191036224365234,48.91740798950195,-0.7353838086128235,0.9999220371246338,1.7881393432617188e-07,48.72736740112305,4.726371765136719,4.5363311767578125
204,50.60642623901367,65.43096160888672,0.7688143253326416,0.9999920725822449,0.0,62.42708206176758,14.824535369873047,11.820655822753906
