seq_id,mode,t,value,steer,gas,brake,source_file,source_t
3,dataset_like_rollout,8,59.43267822265625,1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,9,64.3541030883789,-0.38176172971725464,0.9999996423721313,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,9,61.1825065612793,0.34507331252098083,0.6499999761581421,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,10,66.44963836669922,-0.659230649471283,0.9999996423721313,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,10,59.675296783447266,-0.1343100219964981,0.6499999761581421,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,11,67.3717269897461,-0.865816056728363,0.9999996423721313,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,11,58.936439514160156,0.9862859845161438,0.3499999940395355,0.05000000074505806,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,12,68.62515258789062,-0.9113830327987671,0.9999996423721313,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,12,61.42314910888672,-0.5427483320236206,0.25,0.05000000074505806,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,13,70.20914459228516,-0.8316547870635986,0.9999994039535522,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,13,59.11370849609375,0.7747251987457275,0.3499999940395355,0.05000000074505806,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,14,71.81961822509766,-0.2889552116394043,0.9999989867210388,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,14,61.65062713623047,-0.3664281368255615,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,15,73.22268676757812,0.7788758873939514,0.9999985694885254,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,15,59.98563003540039,-0.4125750660896301,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
4,real_start,0,83.35115814208984,,,,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,1,83.35115814208984,0.9999999403953552,0.9995136260986328,4.172325134277344e-07,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,1,83.35115814208984,-0.50689697265625,0.3499999940395355,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,2,80.86071014404297,1.0,0.9995219707489014,2.682209014892578e-07,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,2,81.24664306640625,-0.4340815842151642,0.3499999940395355,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,3,80.68379974365234,0.9999992847442627,0.999813973903656,1.1920928955078125e-07,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,3,79.77106475830078,0.07728568464517593,0.6499999761581421,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,4,80.72461700439453,0.9999707341194153,0.9999125003814697,5.960464477539063e-08,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,4,78.0995864868164,-0.9750938415527344,0.3499999940395355,0.05000000074505806,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,5,80.96299743652344,0.9994954466819763,0.9999527931213379,2.9802322387695312e-08,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,5,77.28203582763672,0.6091679930686951,0.3499999940395355,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,6,81.0771255493164,0.9964765906333923,0.9999711513519287,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,6,75.48486328125,0.7744671702384949,0.3499999940395355,0.05000000074505806,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,7,81.27468872070312,0.9873469471931458,0.9999806880950928,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,7,74.93377685546875,-0.3914176821708679,0.3499999940395355,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,8,81.49321746826172,0.9715072512626648,0.999986469745636,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,8,74.9623794555664,-1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,9,81.76005554199219,0.9499404430389404,0.9999903440475464,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,9,72.81605529785156,0.33076581358909607,0.3499999940395355,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,10,82.0831527709961,0.9202735424041748,0.9999929666519165,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,10,70.98555755615234,0.01207832433283329,0.6499999761581421,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,11,82.39451599121094,0.8875471353530884,0.9999947547912598,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,11,70.74433135986328,1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,12,82.6319808959961,0.8680983185768127,0.9999959468841553,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,12,69.2853775024414,-1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,13,82.75397491455078,0.8710595965385437,0.9999967217445374,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,13,70.78255462646484,0.018471626564860344,0.6499999761581421,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,14,82.72492218017578,0.8892040848731995,0.9999973177909851,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,14,66.68163299560547,0.032575950026512146,0.25,0.05000000074505806,data/latent/train/1781975666230_heuristic_00013.npz,814
4,actor_rollout,15,82.5162582397461,0.9111135601997375,0.9999977946281433,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
4,dataset_like_rollout,15,67.68036651611328,-0.11122151464223862,0.6499999761581421,0.0,data/latent/train/1781975666230_heuristic_00013.npz,814
5,real_start,0,44.988555908203125,,,,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,1,44.988555908203125,0.9999950528144836,0.9992239475250244,1.4007091522216797e-06,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,1,44.988555908203125,0.6160248517990112,0.8520373106002808,0.20718523859977722,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,2,41.9506721496582,0.9999871253967285,0.999477744102478,8.046627044677734e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,2,41.4418830871582,-0.1908157616853714,0.6499999761581421,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,3,40.59414291381836,0.9994044899940491,0.999768853187561,3.2782554626464844e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,3,41.526432037353516,-0.3899998962879181,0.6499999761581421,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,4,39.15248489379883,0.9781196117401123,0.9999018907546997,1.1920928955078125e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,4,40.98078536987305,-0.7301353812217712,0.25,0.05000000074505806,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,5,37.61405563354492,0.4035802483558655,0.9999577403068542,5.960464477539063e-08,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,5,40.7205924987793,-0.6571622490882874,0.3499999940395355,0.05000000074505806,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,6,36.87370300292969,-0.7289287447929382,0.9999755024909973,2.9802322387695312e-08,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,6,39.9554443359375,0.8336737155914307,0.809292733669281,0.24779535830020905,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,7,38.09144973754883,-0.7857999801635742,0.9999436140060425,1.1920928955078125e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,7,36.61696243286133,0.31126880645751953,0.3499999940395355,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,8,38.157779693603516,-0.6380159854888916,0.999886691570282,3.8743019104003906e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,8,36.66545867919922,-0.4493494927883148,0.2626650035381317,0.11409077048301697,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,9,39.632564544677734,-0.7828772664070129,0.9998610019683838,5.662441253662109e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,9,38.04613494873047,0.7853343486785889,0.25,0.05000000074505806,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,10,41.12102127075195,-0.8912295699119568,0.9998478293418884,7.450580596923828e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,10,36.2520637512207,0.39135634899139404,0.3499999940395355,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,11,42.33982467651367,-0.8855412006378174,0.9998053312301636,1.1026859283447266e-06,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,11,36.861209869384766,-0.5603287816047668,0.3499999940395355,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,12,43.72294616699219,-0.7777389287948608,0.9997519254684448,1.519918441772461e-06,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,12,39.17831039428711,0.05162598192691803,0.6499999761581421,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,13,44.715274810791016,-0.3816753327846527,0.9996706247329712,2.0563602447509766e-06,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,13,39.520877838134766,-0.044939544051885605,0.6499999761581421,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,14,45.13401794433594,0.297993004322052,0.9996430277824402,1.9371509552001953e-06,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,14,41.22492599487305,-0.9865781664848328,0.3499999940395355,0.05000000074505806,data/latent/train/1781995790154_heuristic_00022.npz,913
5,actor_rollout,15,44.85881423950195,0.3690916895866394,0.9997766613960266,8.344650268554688e-07,data/latent/train/1781995790154_heuristic_00022.npz,913
5,dataset_like_rollout,15,43.25752639770508,-0.17097939550876617,0.6499999761581421,0.0,data/latent/train/1781995790154_heuristic_00022.npz,913
6,real_start,0,60.60718536376953,,,,data/latent/train/1781995678845_heuristic_00010.npz,607
6,actor_rollout,1,60.60718536376953,1.0,0.9998230934143066,2.9802322387695312e-08,data/latent/train/1781995678845_heuristic_00010.npz,607
6,dataset_like_rollout,1,60.60718536376953,1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781995678845_heuristic_00010.npz,607
6,actor_rollout,2,61.82461166381836,1.0,0.9999440312385559,0.0,data/latent/train/1781995678845_heuristic_00010.npz,607
