seq_id,source_file,source_t,reward_sum_undiscounted,reward_sum_discounted,reward_mean,reward_max,lambda_t0,lambda_mean_all_steps,reward_component_t0,value_component_t0,value_t0,terminal_value,value_mean,value_max,value_min,steer_mean,gas_mean,brake_mean,steer_abs_gt_09_frac,gas_gt_095_frac,brake_lt_005_frac
97,data/latent/train/1781995827249_heuristic_00026.npz,478,-1.586268663406372,-1.4840742349624634,-0.10575124621391296,-0.08730852603912354,46.66948699951172,51.70518493652344,-1.088193655014038,47.7576904296875,44.7552604675293,56.971012115478516,50.833282470703125,56.971012115478516,43.24020004272461,-0.05300534889101982,0.9996269345283508,1.8278757352163666e-07,0.7333333492279053,1.0,1.0
98,data/latent/train/1781995973433_heuristic_00042.npz,923,-1.2350877523422241,-1.15114164352417,-0.08233918249607086,-0.07683706283569336,31.650177001953125,33.010066986083984,-0.8275381326675415,32.477725982666016,29.678775787353516,35.56353759765625,35.96611404418945,38.73630142211914,29.678775787353516,0.0973535105586052,0.9975516200065613,2.4636585749249207e-07,0.4000000059604645,1.0,1.0
99,data/latent/train/1781995743605_heuristic_00017.npz,424,-1.7392268180847168,-1.6236014366149902,-0.11594845354557037,-0.1120373010635376,19.982898712158203,20.802371978759766,-1.1764307022094727,21.15932846069336,22.373985290527344,22.439071655273438,24.119728088378906,25.211013793945312,22.373985290527344,0.9999538660049438,0.9993856549263,3.337860050578456e-07,1.0,1.0,1.0
100,data/latent/train/1781995669694_heuristic_00009.npz,224,-1.5034412145614624,-1.407416582107544,-0.100229412317276,-0.06359207630157471,40.32777786254883,43.21992111206055,-1.0357383489608765,41.3635139465332,37.499210357666016,46.92769241333008,45.108856201171875,47.74028396606445,37.499210357666016,0.19222788512706757,0.9999846816062927,4.371007378267677e-08,0.2666666805744171,1.0,1.0
101,data/latent/train/1781995642283_heuristic_00006.npz,463,-1.745783805847168,-1.629989504814148,-0.11638558655977249,-0.10914576053619385,31.96472930908203,33.07838821411133,-1.1817717552185059,33.14649963378906,31.775392532348633,35.15237808227539,37.68074417114258,43.340084075927734,31.775392532348633,-0.013471229933202267,0.9997748732566833,5.205472461966565e-07,0.7333333492279053,1.0,1.0
102,data/latent/train/1781975703598_heuristic_00017.npz,752,-1.103686809539795,-1.03459632396698,-0.07357911765575409,-0.02375638857483864,50.72476577758789,54.98414611816406,-0.7683659791946411,51.493133544921875,51.60599136352539,60.09183883666992,55.45682144165039,60.09183883666992,51.60599136352539,0.028232408687472343,0.9998884797096252,9.536743306171047e-08,0.46666666865348816,1.0,1.0
103,data/latent/train/1781995818312_heuristic_00025.npz,848,-1.4530521631240845,-1.3545515537261963,-0.09687014669179916,-0.07948362827301025,27.326547622680664,28.249067306518555,-0.9727494120597839,28.299291610717773,42.1324348449707,30.85077667236328,32.116615295410156,42.1324348449707,29.535415649414062,0.9999953508377075,0.9981307983398438,1.0728835775353218e-07,1.0,1.0,1.0
104,data/latent/train/1781995762779_heuristic_00019.npz,394,-1.4812051057815552,-1.3835580348968506,-0.09874700754880905,-0.09026610851287842,19.46348762512207,21.239620208740234,-1.005068063735962,20.468549728393555,21.047916412353516,23.55742073059082,22.258947372436523,23.55742073059082,20.72998809814453,0.28059121966362,0.9999732375144958,0.0,0.20000000298023224,1.0,1.0
105,data/latent/train/1781975648229_heuristic_00011.npz,980,-1.132036805152893,-1.0504496097564697,-0.07546912133693695,-0.04703688994050026,49.33355712890625,54.38620376586914,-0.7367322444915771,50.07029724121094,48.556732177734375,60.447898864746094,52.55335235595703,60.447898864746094,48.556732177734375,-0.5019700527191162,0.9996998310089111,1.653432809689548e-05,0.2666666805744171,1.0,1.0
106,data/latent/train/1781995772209_heuristic_00020.npz,74,20.662181854248047,19.16031837463379,1.377478837966919,1.7458415031433105,90.30656433105469,86.39144897460938,13.422781944274902,76.88379669189453,90.2090835571289,79.88109588623047,89.2837142944336,94.9235610961914,79.88109588623047,-0.1681944876909256,0.9996841549873352,1.911322215164546e-06,0.800000011920929,1.0,1.0
107,data/latent/train/1781995624027_heuristic_00004.npz,800,-1.3105723857879639,-1.2150161266326904,-0.08737149089574814,-0.0622098483145237,49.088600158691406,52.830020904541016,-0.8497722148895264,49.93836975097656,52.39265060424805,58.25065994262695,53.583194732666016,58.25065994262695,52.210594177246094,-0.3471265137195587,0.9999349117279053,7.053216108943161e-07,0.06666667014360428,1.0,1.0
108,data/latent/train/1781975759513_heuristic_00023.npz,132,-1.7767428159713745,-1.6577931642532349,-0.11844952404499054,-0.11768591403961182,28.4715633392334,31.349639892578125,-1.1983424425125122,29.669912338256836,22.85736083984375,34.29530715942383,32.083988189697266,35.36566162109375,22.85736083984375,0.6425777673721313,0.9999667406082153,4.728635190076602e-07,0.8666666746139526,1.0,1.0
109,data/latent/train/1781995818312_heuristic_00025.npz,21,0.6427000761032104,0.5558090209960938,0.0428466722369194,0.17756211757659912,65.40863037109375,71.07431030273438,0.24853238463401794,65.16010284423828,62.23725128173828,76.65808868408203,69.81283569335938,76.65808868408203,62.23725128173828,0.8916880488395691,0.9977062344551086,5.125999678057269e-07,0.800000011920929,1.0,1.0
110,data/latent/train/1781995827249_heuristic_00026.npz,927,-1.540406346321106,-1.4406598806381226,-0.10269375890493393,-0.09011828899383545,46.446693420410156,50.97890090942383,-1.0553710460662842,47.5020637512207,44.74226760864258,56.39216613769531,50.37893295288086,56.996089935302734,44.74226760864258,0.23069579899311066,0.9996105432510376,1.4223654943634756e-05,0.8666666746139526,1.0,1.0
111,data/latent/train/1781975684660_heuristic_00015.npz,341,0.474650502204895,0.403076171875,0.03164336830377579,0.11558115482330322,38.9476318359375,40.7950553894043,0.1481146514415741,38.79951477050781,45.98056411743164,43.57151794433594,42.75529479980469,46.0185546875,40.442508697509766,0.99985271692276,0.9999514818191528,9.934107758624577e-09,1.0,1.0,1.0
112,data/latent/train/1781996037878_heuristic_00049.npz,249,0.6530343294143677,0.6295203566551208,0.04353562369942665,0.13781166076660156,48.90037536621094,51.97652816772461,0.5322767496109009,48.36809539794922,51.22089767456055,55.89299392700195,52.64508056640625,55.89299392700195,48.55974578857422,0.9999996423721313,0.9989070892333984,5.861123213435349e-07,1.0,1.0,1.0
113,data/latent/train/1781975638980_heuristic_00010.npz,279,-1.5722205638885498,-1.4749528169631958,-0.10481470078229904,-0.053632501512765884,48.90882110595703,55.529293060302734,-1.0936508178710938,50.002471923828125,47.66208267211914,62.53208923339844,51.36199188232422,62.53208923339844,44.574214935302734,-0.5324122905731201,0.9999433159828186,9.735425265944286e-08,0.6666666865348816,1.0,1.0
114,data/latent/train/1781995827249_heuristic_00026.npz,578,8.532611846923828,7.767410755157471,0.5688408017158508,0.8914140462875366,83.42448425292969,87.5937271118164,4.880369663238525,78.54410552978516,89.29342651367188,89.060302734375,86.82361602783203,89.29342651367188,82.29015350341797,-0.8913494944572449,0.9992963671684265,6.1810014813090675e-06,0.8666666746139526,1.0,1.0
115,data/latent/train/1781995845712_heuristic_00028.npz,765,-1.7863354682922363,-1.6670069694519043,-0.1190890297293663,-0.11765182018280029,19.474599838256836,22.300451278686523,-1.2058969736099243,20.680496215820312,14.555947303771973,25.832008361816406,20.74604034423828,25.832008361816406,14.555947303771973,0.9074677228927612,0.9999287128448486,5.9604645663569045e-09,0.8666666746139526,1.0,1.0
116,data/latent/train/1781995855626_heuristic_00029.npz,696,-1.509308934211731,-1.413131594657898,-0.10062059760093689,-0.06433844566345215,53.111629486083984,57.292293548583984,-1.0408258438110352,54.15245819091797,54.78624725341797,62.55073928833008,58.683250427246094,62.998775482177734,54.78624725341797,-0.09431664645671844,0.999984860420227,1.331170409457627e-07,0.7333333492279053,1.0,1.0
117,data/latent/train/1781995743605_heuristic_00017.npz,550,3.2208049297332764,2.8437891006469727,0.21472032368183136,0.7336145639419556,64.0379867553711,69.56214141845703,1.4857898950576782,62.55219650268555,59.446250915527344,73.22016143798828,67.134033203125,73.22016143798828,59.446250915527344,0.999491810798645,0.9999948143959045,0.0,1.0,1.0,1.0
118,data/latent/train/1781975556701_heuristic_00001.npz,537,-1.4915552139282227,-1.3864777088165283,-0.09943701326847076,-0.08569812774658203,30.329357147216797,32.669700622558594,-0.98348069190979,31.312837600708008,27.447528839111328,35.39091110229492,34.40345001220703,37.32638168334961,27.447528839111328,0.03958652541041374,0.999627411365509,1.7464160464442102e-06,0.8666666746139526,1.0,1.0
119,data/latent/train/1781995954713_heuristic_00040.npz,877,-1.4520363807678223,-1.3690407276153564,-0.09680242836475372,-0.034961942583322525,48.92277145385742,54.30846405029297,-1.0382187366485596,49.96099090576172,44.06911849975586,60.15938949584961,52.4441032409668,60.15938949584961,44.06911849975586,-0.32736024260520935,0.9934278726577759,3.827413092949428e-05,0.8666666746139526,1.0,1.0
120,data/latent/train/1781995799509_heuristic_00023.npz,226,-1.7006666660308838,-1.584834098815918,-0.11337777972221375,-0.10658442974090576,30.430805206298828,33.07736587524414,-1.1384210586547852,31.569229125976562,41.12258529663086,36.48427963256836,34.803653717041016,41.12258529663086,29.553449630737305,-0.16234953701496124,0.9999469518661499,2.682209014892578e-07,0.6666666865348816,1.0,1.0
121,data/latent/train/1781995772209_heuristic_00020.npz,645,6.347081184387207,5.744363307952881,0.42313873767852783,0.7327799797058105,68.94157409667969,72.65999603271484,3.4728074073791504,65.46875,75.384521484375,73.55297088623047,73.10160827636719,77.84320068359375,65.91384887695312,0.1816849261522293,0.9999964237213135,0.0,0.7333333492279053,1.0,1.0
122,data/latent/train/1781995772209_heuristic_00020.npz,879,7.861032485961914,7.2114081382751465,0.5240688323974609,0.7640707492828369,60.53569030761719,64.28295135498047,4.76799201965332,55.76771545410156,60.22316360473633,66.34929656982422,59.37483596801758,66.34929656982422,55.373661041259766,-1.0,0.9998571872711182,6.626844697166234e-05,1.0,1.0,1.0
123,data/latent/train/1781995845712_heuristic_00028.npz,300,7.623074531555176,7.005638122558594,0.508204996585846,0.852807879447937,62.07788848876953,68.02854919433594,4.687211990356445,57.39067459106445,45.276737213134766,71.2586441040039,58.9635124206543,71.2586441040039,45.276737213134766,0.9743082523345947,0.9999980926513672,0.0,0.9333333373069763,1.0,1.0
124,data/latent/train/1781995633130_heuristic_00005.npz,744,-0.14533817768096924,-0.1760922372341156,-0.00968921184539795,0.32311928272247314,65.53251647949219,70.75524139404297,-0.2566947937011719,65.78919982910156,53.25327682495117,75.85689544677734,70.98526000976562,76.3650131225586,53.25327682495117,-0.2035260796546936,0.9987251162528992,4.251798145560315e-06,1.0,1.0,1.0
125,data/latent/train/1781995818312_heuristic_00025.npz,807,-1.3597441911697388,-1.2719703912734985,-0.09064961224794388,-0.07467389106750488,27.26370620727539,27.010828018188477,-0.9300065636634827,28.193714141845703,37.209495544433594,28.014141082763672,33.58964157104492,37.209495544433594,28.014141082763672,0.7132236361503601,0.9993860721588135,3.019968630724179e-07,0.13333334028720856,1.0,1.0
126,data/latent/train/1781975620542_heuristic_00008.npz,507,-1.7010836601257324,-1.5888357162475586,-0.11340557783842087,-0.10868346691131592,36.672786712646484,41.00729751586914,-1.154480218887329,37.8272705078125,38.908687591552734,46.3022575378418,39.355499267578125,46.3022575378418,36.13156509399414,-0.12393045425415039,0.9999704957008362,1.9868215961338365e-09,0.3333333432674408,1.0,1.0
