steer,gas,brake
-0.99999815,0.9999997,0.0
-1.0,1.0,0.0
-1.0,0.99993443,1.6331673e-05
0.65011686,0.9995616,2.2649765e-06
0.9275306,0.99401164,0.00017821789
0.9999905,0.9999846,0.0
-0.99995357,0.9999987,0.0
-0.9986089,0.999973,8.940697e-08
0.9653496,0.99942505,2.413988e-06
-1.0,1.0,0.0
0.91252404,0.99999654,0.0
-1.0,0.99999994,0.0
-0.8921577,0.99999666,0.0
-0.28906676,0.9994067,4.440546e-06
-1.0,0.9999998,0.0
-0.9999995,0.99999976,0.0
0.9976851,0.9999976,0.0
-1.0,0.99999976,0.0
0.9999483,0.9999981,0.0
-1.0,1.0,0.0
-0.9999979,0.9999299,7.748604e-07
1.0,0.6248727,0.0017951429
-1.0,0.9999991,0.0
1.0,0.99514616,2.2649765e-06
-0.99999976,1.0,0.0
1.0,0.9986915,9.834766e-07
-0.37393486,0.99997926,0.0
-1.0,0.9999993,0.0
-0.9999885,0.99999976,0.0
-0.9999967,0.99999976,0.0
0.95755893,0.999294,4.3213367e-06
-1.0,0.9999999,0.0
0.7206687,0.99999297,0.0
-0.5694293,0.99826294,4.2140484e-05
-1.0,0.9999936,2.682209e-07
0.9999997,0.99997026,0.0
-0.99991673,0.9992518,2.682209e-05
-1.0,0.99999994,0.0
0.9993394,0.99997854,0.0
0.9999776,0.9999981,0.0
-1.0,0.99999994,0.0
-0.99997956,0.9998238,4.053116e-06
-1.0,1.0,0.0
1.0,0.99921,2.9802322e-07
-1.0,0.9999801,3.874302e-07
-0.99999994,0.9999999,0.0
-1.0,1.0,0.0
1.0,0.99835145,1.937151e-06
0.9911398,0.9998956,8.940697e-08
-1.0,1.0,0.0
-1.0,0.9999999,0.0
-0.99999,0.9999993,0.0
-1.0,0.9999988,0.0
0.9999991,0.9978261,5.6922436e-06
1.0,0.9978409,6.854534e-07
-1.0,0.9999016,1.257658e-05
-0.99999994,0.9999999,0.0
-0.99999994,0.9999995,0.0
-1.0,0.99999994,0.0
-0.42515936,0.9999998,0.0
1.0,0.999926,0.0
-1.0,0.9994973,8.0257654e-05
0.9990162,0.99891734,5.6624413e-06
-1.0,0.9999985,2.9802322e-08
-0.61124235,0.9999939,0.0
-1.0,0.99999857,0.0
0.9999796,0.99999547,0.0
0.99999857,0.99766105,7.2419643e-06
1.0,0.9766073,7.0035458e-06
-1.0,0.99999905,0.0
-1.0,0.99999994,0.0
1.0,0.9999159,0.0
0.9999986,0.99993086,2.9802322e-08
-1.0,0.9999999,0.0
-1.0,1.0,0.0
0.99999857,0.99998707,0.0
1.0,0.9976444,1.1622906e-06
1.0,0.997501,3.2782555e-07
-0.9999592,0.99983823,3.2782555e-06
0.99999964,0.99992216,2.9802322e-08
-0.38546526,0.99999607,0.0
0.99957395,0.99997246,0.0
0.9981369,0.99999756,0.0
0.96930116,0.99674344,5.814433e-05
1.0,0.9997854,5.9604645e-08
-0.8533533,0.99999976,0.0
-1.0,0.9999622,4.887581e-06
-0.29747295,0.9999304,1.7881393e-07
0.9774854,0.9978371,2.3633242e-05
-1.0,0.9999684,8.6426735e-07
1.0,0.9988712,1.1622906e-06
1.0,0.9948308,4.5597553e-06
-0.9999909,0.9999148,7.4505806e-07
-0.999536,0.99993163,4.172325e-07
-1.0,0.99999976,0.0
-0.99999964,0.99999225,2.9802322e-08
-0.9999998,0.99999905,0.0
-0.9996571,0.999998,0.0
0.99999994,0.9968687,9.208918e-06
-0.99999994,0.9999993,0.0
0.5113367,0.9997526,1.1622906e-06
-1.0,0.9999999,0.0
-1.0,0.99930847,0.00015768409
-0.9999954,0.9999998,0.0
0.99896264,0.99982,2.9802322e-07
1.0,0.99938625,2.682209e-07
0.9973719,0.999941,2.9802322e-08
1.0,0.99434763,3.874302e-07
-0.9999972,0.99999976,0.0
-0.99999774,0.9999991,0.0
-1.0,0.9999995,0.0
0.20637228,0.9999982,0.0
-0.99999774,0.9999999,0.0
-0.54387224,0.99972427,1.9967556e-06
-0.9764589,0.9999989,0.0
-1.0,0.99999326,2.682209e-07
-1.0,0.99999833,0.0
0.9999788,0.99995255,0.0
-1.0,1.0,0.0
0.9999183,0.9999484,2.9802322e-08
0.9999752,0.99959946,4.7683716e-07
0.9999996,0.99990916,2.9802322e-08
-1.0,0.9999485,3.3676624e-06
-1.0,1.0,0.0
0.9998328,0.99998677,0.0
-0.99976325,0.9999747,8.940697e-08
-1.0,0.9999971,2.9802322e-08
-0.9999997,1.0,0.0
-0.9994426,0.9993398,1.9818544e-05
0.99999756,0.9999849,0.0
1.0,0.5382547,0.0023916066
-1.0,0.99999964,0.0
-1.0,0.99999344,2.3841858e-07
-1.0,0.9999999,0.0
0.9999474,0.9999846,0.0
-0.99999994,1.0,0.0
-1.0,0.99999994,0.0
-1.0,0.99999976,0.0
-0.87114394,0.99999934,0.0
-0.97706383,0.9999993,0.0
0.993615,0.9994601,1.8179417e-06
0.9992722,0.99999785,0.0
0.17290789,0.9999865,0.0
0.93677145,0.9999949,0.0
-0.9999994,0.99999,2.9802322e-08
1.0,0.9999504,0.0
-1.0,0.9999998,0.0
-0.7781366,0.9997381,1.937151e-06
1.0,0.99598324,6.765127e-06
0.99998456,0.99644715,2.503395e-05
-1.0,0.9999996,0.0
1.0,0.9791435,1.4901161e-06
-0.9999522,0.9999999,0.0
-1.0,0.9999987,0.0
-0.9999999,0.9999996,0.0
0.9912564,0.9999938,0.0
-1.0,0.9999995,0.0
-1.0,0.9999995,0.0
-1.0,0.99999905,0.0
-0.99999833,0.9999999,0.0
-1.0,1.0,0.0
-0.99809855,0.9999997,0.0
-1.0,1.0,0.0
-0.99999696,0.99999976,0.0
1.0,0.99530923,3.874302e-07
0.6400999,0.9999849,0.0
0.99983186,0.99994373,2.9802322e-08
1.0,0.9999642,0.0
-0.9711645,0.9999999,0.0
-1.0,0.9999918,5.9604645e-08
0.9999311,0.9999787,0.0
-0.99943155,0.9999999,0.0
-1.0,0.9999996,0.0
0.99999994,0.99955785,2.9802322e-07
0.99991685,0.99996454,0.0
-1.0,0.99999887,0.0
-1.0,0.9998827,2.4199486e-05
-1.0,1.0,0.0
-0.42468575,0.99938905,6.020069e-06
-0.9998642,0.99999785,0.0
-0.99999946,1.0,0.0
1.0,0.99033237,2.026558e-06
-0.63001114,0.99939525,4.976988e-06
-0.9999965,0.99999964,0.0
1.0,0.9999109,0.0
0.49692735,0.9999955,0.0
0.4509586,0.9991486,7.987022e-06
-1.0,1.0,0.0
0.7752232,0.99999285,0.0
0.98287016,0.9999972,0.0
0.9882536,0.9999993,0.0
0.9861853,0.9999993,0.0
-1.0,1.0,0.0
1.0,0.995912,1.4305115e-06
-1.0,0.99998134,2.0861626e-06
0.9593248,0.9963287,6.636977e-05
1.0,0.996802,4.440546e-06
1.0,0.99878514,7.1525574e-07
0.9999999,0.99973404,1.7881393e-07
-1.0,0.9999981,0.0
0.9999297,0.9997692,2.9802322e-07
1.0,0.9905754,3.3974648e-06
1.0,0.99992335,0.0
-1.0,1.0,0.0
1.0,0.9974177,5.662441e-07
1.0,0.9994421,2.9802322e-07
-1.0,0.9999999,0.0
-0.12757927,0.99999976,0.0
-0.99955463,0.9999069,8.940697e-07
-1.0,0.99999976,0.0
-1.0,1.0,0.0
-1.0,0.9999999,0.0
-1.0,0.99999976,0.0
0.8343605,0.9968847,4.6640635e-05
-0.99999976,0.9999998,0.0
-0.61905706,0.99999917,0.0
-1.0,0.9999999,0.0
0.41281125,0.999993,0.0
-1.0,1.0,0.0
0.9999961,0.9993336,8.6426735e-07
0.99999964,0.99998647,0.0
-0.9505701,0.9998703,6.854534e-07
0.99974304,0.9999702,0.0
-0.95934683,0.99958825,5.275011e-06
-0.99998754,0.99999976,0.0
-0.9959827,0.99999976,0.0
-1.0,0.9999863,8.940697e-08
0.9999998,0.9963164,1.2755394e-05
-1.0,0.99999934,0.0
0.9997701,0.9999919,0.0
0.9639303,0.99823976,1.809001e-05
1.0,0.9999814,0.0
-0.9327493,0.9999989,0.0
-1.0,0.9999998,0.0
-0.9999972,0.9999986,0.0
-0.57864547,0.99836695,3.3020973e-05
-1.0,0.9999825,1.4901161e-07
-0.9999971,0.99999887,0.0
-1.0,0.9999869,1.4901161e-07
-0.9736522,0.99999976,0.0
-0.99119705,0.9999994,0.0
-0.9346159,0.9999065,4.172325e-07
1.0,0.99975085,0.0
-1.0,1.0,0.0
0.9855795,0.9999981,0.0
-0.29504782,0.999998,0.0
-0.9999949,0.99999803,0.0
-0.99887913,0.99999666,0.0
1.0,0.99600834,7.4505806e-07
0.9999997,0.9950346,2.2411346e-05
-0.9999997,1.0,0.0
1.0,0.9982523,2.9802322e-08
-0.99813884,0.99999976,0.0
0.9999978,0.99980044,1.4901161e-07
1.0,0.9984251,9.834766e-07
1.0,0.9415052,9.459257e-05
-1.0,0.99999994,0.0
0.9999974,0.9999966,0.0
-1.0,1.0,0.0
-1.0,0.99999994,0.0
1.0,0.9784462,3.7282705e-05
-0.99999976,0.99999356,2.9802322e-08
-0.9996516,0.99999994,0.0
1.0,0.99337757,9.834766e-07
-1.0,0.9999989,0.0
-0.5476947,0.9999927,0.0
-1.0,0.99999994,0.0
-0.9999997,0.9999702,2.682209e-07
0.99820656,0.9999994,0.0
-0.99999994,0.99999905,0.0
0.0097037265,0.9974657,4.976988e-05
0.99803776,0.9988822,4.23193e-06
-1.0,0.99999994,0.0
-0.99999213,0.9999991,0.0
-1.0,0.99999964,0.0
0.99999976,0.9999691,0.0
-1.0,1.0,0.0
-0.9936417,0.99999976,0.0
-1.0,0.99997765,4.7683716e-07
-0.9997546,0.9999839,2.9802322e-08
-0.9964401,0.99999964,0.0
-0.99998844,1.0,0.0
0.99999887,0.99999297,0.0
1.0,0.9994247,1.4901161e-07
0.56571513,0.99999976,0.0
-0.98553514,0.99999976,0.0
0.99666137,0.9999982,0.0
1.0,0.99931014,2.0861626e-07
-0.790359,0.99840814,3.6001205e-05
-1.0,0.99982655,2.1964312e-05
-0.9993401,0.99999964,0.0
1.0,0.9999069,0.0
0.81633615,0.9997771,8.940697e-07
-1.0,0.99957645,4.6044588e-05
-0.99988765,0.99999994,0.0
-1.0,0.99991274,3.695488e-06
-0.9999251,0.9999998,0.0
-0.9999999,1.0,0.0
-1.0,0.99999964,0.0
-1.0,0.99998724,1.4901161e-07
-0.9998845,0.99998915,2.9802322e-08
0.99938756,0.99980885,1.4901161e-07
0.9998064,0.99998605,0.0
-1.0,0.99998343,2.3841858e-07
0.526727,0.99999976,0.0
1.0,0.99988675,0.0
-1.0,0.99994695,3.3676624e-06
1.0,0.99965,2.9802322e-08
0.98212504,0.999974,2.9802322e-08
0.9999999,0.9991005,1.2218952e-06
-1.0,0.9999945,5.9604645e-08
-0.9999996,0.99986506,4.082918e-06
-1.0,0.99999964,0.0
-0.9999995,0.9999976,0.0
-1.0,0.99999994,0.0
-0.9053876,0.9999993,0.0
0.95128477,0.9999008,1.7881393e-07
-1.0,1.0,0.0
-0.99821377,0.9999908,0.0
0.99564576,0.99999845,0.0
0.9998485,0.99999857,0.0
-1.0,0.99999994,0.0
0.94350904,0.9998373,2.682209e-07
0.9963351,0.99997854,0.0
-0.9999998,0.99999905,0.0
-1.0,1.0,0.0
1.0,0.9997685,0.0
0.9872925,0.99998045,0.0
0.99999905,0.999815,1.1920929e-07
-1.0,0.999998,2.9802322e-08
1.0,0.9985402,8.940697e-08
1.0,0.99978644,0.0
1.0,0.99527025,1.4573336e-05
1.0,0.9902719,1.0430813e-06
-0.99999994,0.99975884,1.0162592e-05
1.0,0.42573264,0.008910269
-1.0,0.9999998,0.0
1.0,0.999638,0.0
-0.82318664,0.9999628,2.9802322e-08
1.0,0.9942037,1.0341406e-05
0.8335593,0.9999949,0.0
0.99620944,0.9996536,8.940697e-07
1.0,0.9994755,2.9802322e-08
-0.1251141,0.99998474,0.0
-1.0,0.9999993,0.0
0.8983771,0.999926,8.940697e-08
-1.0,1.0,0.0
0.23558941,0.999999,0.0
-0.9123846,0.9999975,0.0
-0.98330706,0.9999821,2.9802322e-08
-0.99999994,0.9996847,2.2858381e-05
0.77206683,0.9999773,0.0
1.0,0.99831903,2.9802322e-07
-1.0,0.99999994,0.0
-1.0,0.99999946,0.0
1.0,0.99871004,5.9604645e-08
0.9998594,0.9994691,1.0430813e-06
-1.0,0.9999975,0.0
-0.9999993,0.9999998,0.0
0.6092876,0.9997156,1.013279e-06
0.99999946,0.99969697,1.7881393e-07
-1.0,0.99999994,0.0
-0.99365836,0.9999875,0.0
0.76382947,0.99889064,1.3589859e-05
0.80306745,0.99999905,0.0
-0.99999917,0.9999999,0.0
1.0,0.9975798,8.34465e-07
0.83945453,0.99998105,0.0
-1.0,0.99999976,0.0
1.0,0.96222085,7.897615e-06
-0.8708943,0.99999833,0.0
-1.0,0.9999958,5.9604645e-08
0.8395824,0.99999774,0.0
-0.99999183,0.99998903,2.9802322e-08
-0.9512451,0.9999941,0.0
-1.0,0.9999999,0.0
-0.99999976,0.9999964,0.0
-1.0,0.99999976,0.0
-1.0,0.9999261,8.314848e-06
-1.0,0.99996996,1.4007092e-06
-0.90943396,0.999999,0.0
0.9998931,0.9999931,0.0
-0.9989401,0.9999995,0.0
-0.99999994,0.99980503,7.748604e-06
-1.0,1.0,0.0
1.0,0.99720174,2.592802e-06
0.9273952,0.9999968,0.0
-1.0,0.99999666,2.9802322e-08
-1.0,0.99998313,1.0430813e-06
-0.99999774,0.99994445,4.7683716e-07
-0.9999975,0.99999994,0.0
-0.9927839,0.99999994,0.0
-1.0,0.9999995,0.0
-1.0,0.9998331,1.2457371e-05
1.0,0.9997755,5.9604645e-08
-1.0,0.9999995,0.0
1.0,0.9934546,5.364418e-07
0.99352205,0.99999285,0.0
-0.99999994,0.9999857,1.1920929e-07
-0.9362707,0.9999862,0.0
-0.9999847,0.999995,0.0
-0.9474438,0.9999479,1.7881393e-07
-0.99952906,0.9999999,0.0
-1.0,0.99999994,0.0
-0.9999992,0.9999988,0.0
-1.0,1.0,0.0
-1.0,1.0,0.0
-1.0,1.0,0.0
-1.0,0.99999994,0.0
-0.92712986,0.9999849,2.9802322e-08
0.9999925,0.999997,0.0
-1.0,0.9999999,0.0
1.0,0.97653043,9.268522e-06
-1.0,0.9999987,0.0
-0.9999993,0.9999897,2.9802322e-08
0.9999984,0.99945766,7.4505806e-07
0.026888236,0.99999845,0.0
-1.0,0.9999945,2.9802322e-07
0.09171812,0.99999475,0.0
-0.9620377,0.9999979,0.0
1.0,0.9986108,1.2218952e-06
0.27018863,0.999313,7.4207783e-06
1.0,0.99995786,0.0
-1.0,0.99999994,0.0
0.999188,0.9999924,0.0
-0.9968893,0.9999654,5.9604645e-08
1.0,0.9997961,2.9802322e-08
-1.0,0.99999976,0.0
-0.99952847,0.9999999,0.0
1.0,0.99998623,0.0
0.9999919,0.9999522,0.0
1.0,0.99792284,2.0861626e-07
-1.0,0.9999989,0.0
-0.6200477,0.9999999,0.0
-0.99999833,0.9999994,0.0
0.9008275,0.9999894,0.0
0.9995817,0.99999434,0.0
0.388489,0.9999889,0.0
1.0,0.9997815,0.0
-1.0,0.9999995,0.0
-1.0,0.9999914,2.3841858e-07
1.0,0.99997437,0.0
0.8581919,0.999985,0.0
1.0,0.9946414,1.4603138e-06
-0.9640432,0.9999622,5.9604645e-08
-1.0,1.0,0.0
-0.9995331,0.99999374,0.0
-0.9999997,0.99919236,8.764863e-05
0.8516331,0.99998975,0.0
-1.0,0.9999964,2.9802322e-08
-0.9996741,0.99976015,3.2782555e-06
-0.99585605,0.9999995,0.0
-0.99816173,0.99946505,1.2427568e-05
-1.0,0.99999857,2.9802322e-08
-0.99998236,0.99998784,2.9802322e-08
0.99834836,0.9999958,0.0
-0.9999943,0.99997675,1.1920929e-07
-0.9999985,0.9999956,0.0
-0.99999994,0.99999785,0.0
1.0,0.9994929,2.9802322e-08
-1.0,0.9999904,3.874302e-07
0.11723162,0.9999924,0.0
-0.008565768,0.9999982,0.0
0.6939005,0.99999726,0.0
-0.9999979,0.99999964,0.0
-1.0,0.99999917,0.0
1.0,0.9965625,2.0861626e-07
-1.0,1.0,0.0
0.06520285,0.9999985,0.0
-1.0,0.99999994,0.0
-1.0,0.99993664,3.3974648e-06
-0.99999905,0.99999976,0.0
0.94212705,0.9999997,0.0
-1.0,0.9999926,1.1920929e-07
-0.99999994,0.9999747,2.3841858e-07
0.99999064,0.9993355,1.4007092e-06
0.8014031,0.99999964,0.0
-0.99721706,0.99999815,0.0
-0.6489209,0.9999989,0.0
-0.96666086,0.9999989,0.0
-1.0,0.9994584,0.00040575862
-1.0,0.9999999,0.0
1.0,0.999989,0.0
1.0,0.9999645,0.0
0.48495585,0.9999982,0.0
-1.0,0.99999994,0.0
0.9999757,0.99998146,0.0
1.0,0.99992,0.0
-0.99973464,0.9999758,5.9604645e-08
1.0,0.9998438,0.0
-1.0,0.9999973,0.0
-0.97499627,0.9999989,0.0
-1.0,0.9999999,0.0
0.9999982,0.99996305,0.0
-0.9999999,0.9999981,0.0
0.9986909,0.99987864,8.940697e-08
1.0,0.999311,2.9802322e-08
-1.0,0.9999747,5.662441e-07
-1.0,0.999565,8.1151724e-05
-1.0,0.99999964,0.0
0.011872136,0.9999499,5.9604645e-08
-0.99999917,0.9999981,0.0
-1.0,0.999998,0.0
-0.99996346,0.9999958,0.0
0.5365002,0.9999989,0.0
0.9778764,0.999999,0.0
0.97199917,0.9999274,5.9604645e-08
-1.0,0.9999423,1.013279e-06
1.0,0.9999783,0.0
1.0,0.9998962,0.0
-1.0,0.9999909,5.9604645e-08
-1.0,0.99999964,0.0
0.9999999,0.99977994,8.940697e-08
-0.99999994,0.9999983,0.0
-0.99999994,0.9999993,0.0
0.9553106,0.9997815,5.066395e-07
0.99989235,0.999962,0.0
-0.9999109,0.9999951,0.0
-1.0,0.9999999,0.0
0.99999475,0.9999279,2.9802322e-08
1.0,0.9981699,1.3709068e-06
1.0,0.9977846,9.536743e-07
-1.0,0.9999998,0.0
-1.0,0.9999999,0.0
-0.99999684,0.9999956,0.0
0.9999997,0.9999855,0.0
-0.99999726,0.99999994,0.0
-1.0,1.0,0.0
-1.0,0.99999964,0.0
-1.0,0.99999976,0.0
1.0,0.99978393,2.9802322e-08
-0.9933617,1.0,0.0
-0.94694304,0.9999998,0.0
-1.0,0.9999869,2.0861626e-07
-0.9999748,1.0,0.0
-0.9660676,0.9999995,0.0
-1.0,0.9999844,8.6426735e-07
0.31303036,0.9999709,2.9802322e-08
1.0,0.99998397,0.0
-1.0,0.99999976,0.0
0.9999998,0.9999918,0.0
1.0,0.9970819,6.2584877e-07
-0.99998105,0.99999976,0.0
-1.0,0.9999995,0.0
-0.99539477,0.9999639,8.940697e-08
1.0,0.9957671,6.6161156e-06
0.99998546,0.9999789,0.0
-0.35875377,0.9999639,5.9604645e-08
-0.9999968,0.99999976,0.0
-0.9999999,0.9999999,0.0
1.0,0.99553955,1.1622906e-06
-1.0,0.99999994,0.0
-1.0,0.9999987,2.9802322e-08
0.9991099,0.9999925,0.0
0.7704385,0.9997388,7.748604e-07
-0.9999617,0.9999375,5.066395e-07
1.0,0.999339,0.0
-0.9999998,0.9999985,0.0
0.9999082,0.9999902,0.0
-0.9962384,0.9999987,0.0
-1.0,0.9999999,0.0
-0.99932283,0.9998639,1.2218952e-06
-1.0,0.9999999,0.0
-1.0,0.99999833,0.0
1.0,0.99987745,0.0
-0.99997985,0.9999962,0.0
0.71521044,0.99879193,1.2010336e-05
0.99889207,0.99965453,6.854534e-07
0.9986216,0.99999505,0.0
-0.99998844,1.0,0.0
-1.0,0.9999995,0.0
0.99999994,0.99965763,2.0861626e-07
-0.9999997,0.99999917,0.0
1.0,0.5596478,0.0022975504
-0.9984764,0.9999988,0.0
-1.0,0.9999991,0.0
0.9999999,0.9999918,0.0
-1.0,0.99336827,0.004013926
-0.99999994,0.9999784,1.7881393e-07
-1.0,0.99999917,0.0
-1.0,0.999979,3.5762787e-07
-0.9999985,1.0,0.0
0.955375,0.99999243,0.0
-0.9999547,0.9999999,0.0
0.89971495,0.9995181,2.7120113e-06
-1.0,0.99999994,0.0
-1.0,0.9999999,0.0
0.9999983,0.99796057,5.811453e-06
-0.9999909,0.9999998,0.0
-1.0,1.0,0.0
1.0,0.97829247,4.0233135e-06
-0.9999252,0.9999989,0.0
-1.0,0.99999976,0.0
0.2457602,0.9999986,0.0
0.99999684,0.9998411,8.940697e-08
-0.9999781,0.99999976,0.0
-0.99985,0.99999964,0.0
-1.0,0.99999994,0.0
0.58439165,0.99958575,2.6226044e-06
-0.9999949,0.9999999,0.0
-1.0,0.9999999,0.0
0.9996048,0.9998897,8.940697e-08
-0.64891344,0.99999905,0.0
1.0,0.9999927,0.0
0.94911516,0.9989338,6.824732e-06
1.0,0.9541565,1.8060207e-05
0.99999774,0.9992671,1.2516975e-06
-1.0,0.99999946,0.0
0.76666707,0.9999616,2.9802322e-08
1.0,0.9999343,0.0
1.0,0.9880836,2.5689602e-05
-1.0,0.99995816,6.854534e-07
-0.9654019,0.9999105,3.5762787e-07
-0.99997705,0.9999989,0.0
0.9936432,0.9999474,2.9802322e-08
-1.0,1.0,0.0
0.99477214,0.99943817,1.5497208e-06
1.0,0.9999702,0.0
-1.0,0.9999957,1.1920929e-07
0.8864991,0.9999926,0.0
-0.9978854,0.9986025,5.3167343e-05
1.0,0.78675383,0.0051710904
-1.0,0.9999999,0.0
0.9995644,0.99995995,2.9802322e-08
1.0,0.9724703,6.67572e-06
-0.5786502,0.99904764,1.4841557e-05
0.999888,0.998698,5.841255e-06
-0.9999995,0.99999976,0.0
-0.098843336,0.99998325,0.0
-0.53703856,0.9999987,0.0
-0.99999744,0.99981314,4.351139e-06
-0.9999998,0.9990794,0.00011357665
-0.9980468,0.99991834,5.662441e-07
0.9999498,0.9991666,2.115965e-06
0.9999999,0.9996538,1.4901161e-07
-0.9856214,0.9986732,4.1753054e-05
-1.0,1.0,0.0
-0.99999994,0.9918103,0.0042171776
-0.5546558,0.99993825,1.1920929e-07
1.0,0.9998646,2.9802322e-08
1.0,0.99891096,2.682209e-07
0.99257374,0.99999666,0.0
-1.0,0.9999999,0.0
-1.0,0.99999416,5.9604645e-08
-1.0,0.9999999,0.0
1.0,0.9944953,8.314848e-06
-1.0,0.9999999,0.0
-1.0,0.9999999,0.0
1.0,0.99997616,0.0
-0.9999996,0.9999969,0.0
0.99224025,0.99999654,0.0
1.0,0.99980915,2.9802322e-08
0.49978396,0.99999845,0.0
1.0,0.98788863,1.6093254e-06
-1.0,0.99999523,2.9802322e-08
-0.9994007,0.9999939,0.0
1.0,0.9952967,8.940697e-07
-1.0,0.9999852,1.4901161e-06
-1.0,0.99999964,0.0
-0.99998885,0.99942017,2.6017427e-05
-0.9880213,0.99999905,0.0
1.0,0.9997963,0.0
0.9985813,0.99970114,6.556511e-07
1.0,0.99700266,1.7881393e-07
1.0,0.99998295,0.0
0.9999742,0.99996835,0.0
1.0,0.9946835,1.3411045e-06
-1.0,0.99999607,2.9802322e-08
-1.0,0.9999993,0.0
1.0,0.99696016,8.34465e-07
-1.0,0.99999994,0.0
-1.0,0.99999964,0.0
-0.99164397,0.99999845,0.0
-0.27911898,0.999997,0.0
-1.0,1.0,0.0
-0.99999994,0.99999917,0.0
-0.9193054,0.9999732,2.9802322e-08
1.0,0.9989113,8.940697e-08
1.0,0.95546687,2.1159649e-05
-0.9993793,0.9999999,0.0
-1.0,0.9999999,0.0
0.9999992,0.9999094,2.9802322e-08
-1.0,0.9999982,0.0
1.0,0.9990952,2.9802322e-07
-1.0,0.9999999,0.0
-1.0,0.9999981,2.9802322e-08
1.0,0.99985,0.0
1.0,0.9993032,3.2782555e-07
-1.0,1.0,0.0
-0.99999726,0.99999964,0.0
-0.99999994,0.9999999,0.0
0.99846566,0.9999982,0.0
0.83211356,0.99997413,2.9802322e-08
0.9999976,0.9999887,0.0
1.0,0.5691045,0.0021285415
-1.0,0.9999999,0.0
1.0,0.99982554,0.0
0.9855385,0.9998847,1.4901161e-07
-1.0,0.99963605,3.4481287e-05
0.99678344,0.99996775,0.0
1.0,0.99794865,5.9604645e-08
-0.9999925,0.9999994,0.0
-1.0,0.99999064,8.940697e-08
-0.9999996,0.99999964,0.0
0.99999905,0.99997973,0.0
-1.0,0.9999467,1.7285347e-06
0.93213546,0.9962579,6.3061714e-05
1.0,0.9996665,8.940697e-08
1.0,0.9970635,1.7881393e-07
-0.9999992,0.9999999,0.0
0.9999743,0.99994254,2.9802322e-08
-0.9994334,1.0,0.0
0.999984,0.9999887,0.0
0.99999994,0.9997639,1.1920929e-07
-0.99997985,0.99998254,5.9604645e-08
-1.0,0.9999995,0.0
0.9999972,0.999985,0.0
1.0,0.9925771,2.115965e-06
-0.999777,0.99999833,0.0
-1.0,0.9999999,0.0
0.8837453,0.9999958,0.0
-0.9999997,0.9999703,2.682209e-07
-0.99799514,0.9996033,5.751848e-06
-1.0,0.99999964,0.0
-1.0,1.0,0.0
-0.99999946,0.9999909,2.9802322e-08
-0.99999994,0.99999994,0.0
-1.0,1.0,0.0
1.0,0.9980662,6.2584877e-07
0.97926664,0.99994385,5.9604645e-08
-0.8309128,0.9994161,6.0498714e-06
-1.0,0.9999981,2.9802322e-08
-1.0,0.9999996,0.0
0.08691507,0.99999845,0.0
-1.0,0.99999994,0.0
-1.0,0.99999154,5.9604645e-08
-1.0,1.0,0.0
0.9999999,0.9999572,0.0
-1.0,0.99999833,0.0
1.0,0.9986037,4.7683716e-07
1.0,0.9828533,1.6272068e-05
1.0,0.99961823,8.940697e-08
1.0,0.99980557,5.9604645e-08
-1.0,0.9999999,0.0
-0.99990124,0.99970865,4.708767e-06
-0.96583956,0.99999917,0.0
0.5322058,0.9999707,2.9802322e-08
-1.0,0.9999993,0.0
-0.9999999,0.9999992,0.0
-1.0,0.99999976,0.0
0.34649834,0.999996,0.0
-1.0,0.9999372,2.7418137e-06
-1.0,0.99997485,1.2218952e-06
-0.999919,0.99999994,0.0
1.0,0.9950645,7.301569e-06
0.93132126,0.99999857,0.0
-0.97831905,0.9999994,0.0
-0.9956351,0.9999945,0.0
-0.99999994,0.9999999,0.0
-0.99999976,1.0,0.0
-1.0,0.9999999,0.0
0.90398806,0.9999995,0.0
0.35306174,0.99998736,0.0
0.97098964,0.9999962,0.0
-0.9969837,0.9999671,8.940697e-08
0.99999994,0.9989523,1.2814999e-06
-1.0,0.99999976,0.0
-1.0,0.9999776,7.1525574e-07
0.8851057,0.9999981,0.0
-0.9995381,0.99999964,0.0
1.0,0.9934057,9.328127e-06
-0.825655,0.99803054,5.2779913e-05
-1.0,0.999982,2.682209e-07
0.79399014,0.9999863,0.0
-0.9997975,0.9999998,0.0
0.88137025,0.99999654,0.0
1.0,0.9999626,0.0
1.0,0.99989945,0.0
-0.99999887,0.9998734,3.2484531e-06
1.0,0.9967606,7.1525574e-07
-1.0,0.99999666,2.9802322e-08
-1.0,0.9999903,3.2782555e-07
-1.0,0.99999994,0.0
-1.0,0.9999999,0.0
0.8648415,0.9997718,8.6426735e-07
-1.0,1.0,0.0
-0.9999289,0.99999416,0.0
-0.9999998,0.9999999,0.0
-0.9999994,0.9999995,0.0
0.9998978,0.9994308,1.2814999e-06
-1.0,0.9999993,0.0
-1.0,0.9999998,0.0
-1.0,0.99999976,0.0
-0.47896555,0.9999887,0.0
-0.99999934,0.9998218,5.6922436e-06
1.0,0.9991461,5.9604645e-08
1.0,0.99996215,0.0
-0.9998544,0.9999927,0.0
-0.98343086,0.9999995,0.0
-0.99998635,0.9999493,4.172325e-07
1.0,0.99951994,0.0
-0.99852574,0.9999999,0.0
-0.9999591,0.9999992,0.0
1.0,0.997268,6.854534e-07
-0.99999994,0.9999998,0.0
